Value Date,HY Excess Return
2008-08-04,-0.681376805091844
2008-08-01,-0.624941781784731
2008-07-31,-1.88098833015882
2008-07-30,-1.47675778854812
2008-07-29,-1.54973663547164
2008-07-28,-1.47812085049284
2008-07-25,-0.733801522957277
2008-07-24,-0.893342156752895
2008-07-23,-0.119697388515588
2008-07-22,-0.758406745563453
2008-07-21,-0.70029308874101
2008-07-18,-1.07953383430673
2008-07-17,-1.62710216221024
2008-07-16,-2.53529588868335
2008-07-15,-2.80061496524461
2008-07-14,-2.05929582112561
2008-07-11,-1.88782786742018
2008-07-10,-2.03327994633899
2008-07-09,-1.70274689314251
2008-07-08,-1.85554217664784
2008-07-07,-1.39621442238514
2008-07-04,
2008-07-03,-1.0479661975126
2008-07-02,-0.817163511734159
2008-07-01,-0.435953130597713
2008-06-30,-3.47447577006038
2008-06-27,-3.40095355909421
2008-06-26,-2.88265616956889
2008-06-25,-1.79563627939355
2008-06-24,-1.77493949965503
2008-06-23,-0.756400672129008
2008-06-20,-0.56874647289286
2008-06-19,0.147551521593578
2008-06-18,0.125829401986991
2008-06-17,0.684025405014267
2008-06-16,0.733361563412517
2008-06-13,0.813932578006509
2008-06-12,0.611116314757559
2008-06-11,0.073739843270543
2008-06-10,0.336238872188695
2008-06-09,-0.072383337335962
2008-06-06,-0.521975910075976
2008-06-05,-0.264981831475609
2008-06-04,-1.04244433467718
2008-06-03,-1.03270696637508
2008-06-02,-0.545975205607222
2008-05-30,1.44574908089459
2008-05-29,1.56209412782364
2008-05-28,1.31731048631673
2008-05-27,0.884100874377117
2008-05-26,
2008-05-23,0.82122022252461
2008-05-22,1.29179838652715
2008-05-21,1.07273780867626
2008-05-20,0.914184858729254
2008-05-19,1.23392069995347
2008-05-16,1.08400971121208
2008-05-15,0.862323327308543
2008-05-14,1.04135021924236
2008-05-13,0.675171142288754
2008-05-12,0.037091337344536
2008-05-09,-0.007378992603547
2008-05-08,0.279891910482449
2008-05-07,0.776666451697573
2008-05-06,0.911534518420462
2008-05-05,1.07753229285816
2008-05-02,1.09502097426449
2008-05-01,0.302013031507477
2008-04-30,6.07152180514666
2008-04-29,6.01695943849637
2008-04-28,6.0622028355184
2008-04-25,6.07654762668663
2008-04-24,5.75659472850598
2008-04-23,5.15296750229528
2008-04-22,5.0377052388254
2008-04-21,4.76692019281057
2008-04-18,4.64778989261475
2008-04-17,3.69612597452587
2008-04-16,3.33141752435724
2008-04-15,2.5020671190053
2008-04-14,2.05817801804743
2008-04-11,2.0663225098415
2008-04-10,2.29767598379232
2008-04-09,2.23820788418196
2008-04-08,2.82908003792712
2008-04-07,2.98858870257797
2008-04-04,2.02949598573555
2008-04-03,1.9390585894857
2008-04-02,1.57930826150891
2008-04-01,0.817834314106027
2008-03-31,-0.933046432365489
2008-03-28,-0.44296699689196
2008-03-27,-0.262808571838633
2008-03-26,-0.602965799652502
2008-03-25,-0.553215183404968
2008-03-24,-1.016236930834
2008-03-21,
2008-03-20,-2.64981897449345
2008-03-19,-2.43458171759714
2008-03-18,-2.60116849459274
2008-03-17,-3.47001745081663
2008-03-14,-2.52393144453452
2008-03-13,-1.90222482970713
2008-03-12,-1.42394449011307
2008-03-11,-0.668156885346765
2008-03-10,-1.30229297958897
2008-03-07,-0.736691763173033
2008-03-06,-0.15537435406332
2008-03-05,0.297771496105948
2008-03-04,-0.130999371807982
2008-03-03,-0.108888745890761
2008-02-29,-2.7581301263403
2008-02-28,-1.37221036608403
2008-02-27,-0.582981936461429
2008-02-26,-0.601485670244806
2008-02-25,-0.766409898640751
2008-02-22,-1.53532369480684
2008-02-21,-1.56349521427301
2008-02-20,-1.14159971700083
2008-02-19,-1.11550220058711
2008-02-18,
2008-02-15,-1.53668708561485
2008-02-14,-1.24513882956892
2008-02-13,-1.72138892173452
2008-02-12,-1.74545444344393
2008-02-11,-1.80969698157121
2008-02-08,-1.29358160134417
2008-02-07,-0.598512708049024
2008-02-06,-0.593663955022631
2008-02-05,-0.489941533940892
2008-02-04,0.134064637179664
2008-02-01,-0.119720791711108
2008-01-31,-4.08553626884942
2008-01-30,-3.61224826837289
2008-01-29,-3.92124901881387
2008-01-28,-4.66786969172568
2008-01-25,-4.57536795662996
2008-01-24,-5.08114154177033
2008-01-23,-6.76401626844185
2008-01-22,-6.38352620535082
2008-01-21,
2008-01-18,-4.88586060761602
2008-01-17,-4.57524643233033
2008-01-16,-3.86335168566172
2008-01-15,-3.53844202380222
2008-01-14,-3.21658368786679
2008-01-11,-3.21585178209704
2008-01-10,-2.98937431113777
2008-01-09,-3.49470435648644
2008-01-08,-2.43963543699104
2008-01-07,-2.20872132180102
2008-01-04,-1.81544919021761
2008-01-03,-1.01883002713592
2008-01-02,-0.718657352172245
2007-12-31,0.08428942665683
2007-12-28,0.373619903570766
2007-12-27,0.754875807420589
2007-12-26,1.02424351050478
2007-12-25,
2007-12-24,0.702843873377869
2007-12-21,0.50881298617669
2007-12-20,-0.012632530339201
2007-12-19,0.335206494359721
2007-12-18,0.551934817384968
2007-12-17,0.928149006660526
2007-12-14,1.23650241308305
2007-12-13,0.977081519530403
2007-12-12,0.856093827985784
2007-12-11,0.547620798530893
2007-12-10,1.05843081077824
2007-12-07,0.687517868547341
2007-12-06,-0.01510046443428
2007-12-05,-0.424546894632556
2007-12-04,-0.589415761688045
2007-12-03,-0.297258337340221
2007-11-30,-5.27952980642523
2007-11-29,-5.68173625659759
2007-11-28,-5.65672542071128
2007-11-27,-6.40315598489537
2007-11-26,-6.55888216509745
2007-11-23,-5.99890066883011
2007-11-22,
2007-11-21,-6.19073122343947
2007-11-20,-5.63283749165024
2007-11-19,-5.20883624255424
2007-11-16,-4.2332023759961
2007-11-15,-3.7735052517822
2007-11-14,-2.79459826723505
2007-11-13,-2.95835753618056
2007-11-12,
2007-11-09,-2.86621428736953
2007-11-08,-2.34511607885523
2007-11-07,-1.69796567523481
2007-11-06,-1.23307478003336
2007-11-05,-1.38508527299648
2007-11-02,-1.31311381878179
2007-11-01,-0.785919820566357
2007-10-31,-0.13516566971171
2007-10-30,-0.559359049329526
2007-10-29,-0.5496482123602
2007-10-26,-0.616780149038688
2007-10-25,-0.692794109575979
2007-10-24,-0.763056937553144
2007-10-23,-0.411428006202546
2007-10-22,-0.659638403574928
2007-10-19,-0.542153373337775
2007-10-18,0.120574181791989
2007-10-17,0.700694450165373
2007-10-16,1.43677122695478
2007-10-15,1.78619281455769
2007-10-12,1.78731865615216
2007-10-11,1.61532372268832
2007-10-10,1.32549755825885
2007-10-09,1.11491345789917
2007-10-08,
2007-10-05,0.895364741261492
2007-10-04,0.308352308268069
2007-10-03,0.197801301035067
2007-10-02,0.012226476066073
2007-10-01,0.042339578141998
2007-09-28,2.0180182403839
2007-09-27,2.07392884557469
2007-09-26,2.18372952189077
2007-09-25,2.01236805442122
2007-09-24,2.26138876559902
2007-09-21,1.99539279594213
2007-09-20,1.77732162555962
2007-09-19,1.33675062219825
2007-09-18,0.590618828659716
2007-09-17,0.291359544623615
2007-09-14,0.06088237127924
2007-09-13,0.073254063958613
2007-09-12,-0.411687989583207
2007-09-11,-0.646767084619362
2007-09-10,-0.891637043708616
2007-09-07,-0.664873045237596
2007-09-06,0.093358640950191
2007-09-05,-0.131384147342652
2007-09-04,0.18326113898086
2007-09-03,
2007-08-31,-0.304397478367681
2007-08-30,-0.52823621792705
2007-08-29,-0.285076403556563
2007-08-28,-0.345770666330184
2007-08-27,0.176099994077597
2007-08-24,0.21509442755907
2007-08-23,-0.007942282337067
2007-08-22,-0.265517847837323
2007-08-21,-0.793564548721716
2007-08-20,-0.70423968299807
2007-08-17,-0.686214213826534
2007-08-16,-1.19604717457256
2007-08-15,-0.008209616661197
2007-08-14,0.710605841640402
2007-08-13,1.06141446106786
2007-08-10,0.810758022449457
2007-08-09,1.15449416096728
2007-08-08,1.60004593956904
2007-08-07,0.324906693490299
2007-08-06,-0.087232428497635
2007-08-03,0.046768411342215
2007-08-02,0.292684159457105
2007-08-01,-0.166915247405947
2007-07-31,-5.18700754616453
2007-07-30,-5.56440355825231
2007-07-27,-5.77454536072802
2007-07-26,-5.14237277164078
2007-07-25,-3.26866630083177
2007-07-24,-2.84875030955464
2007-07-23,-2.10946650536339
2007-07-20,-1.73229533501171
2007-07-19,-0.967986932922403
2007-07-18,-0.992101557381518
2007-07-17,-0.292422185076248
2007-07-16,-0.387696383408388
2007-07-13,-0.264898736574364
2007-07-12,-0.431757765022969
2007-07-11,-0.785939948252997
2007-07-10,-0.583317321978936
2007-07-09,0.232222883012404
2007-07-06,0.380742043009684
2007-07-05,0.246728123905706
2007-07-04,
2007-07-03,-0.047539381849221
2007-07-02,-0.216086048859389
2007-06-29,-1.85816447306337
2007-06-28,-1.60612406320033
2007-06-27,-1.84697841542187
2007-06-26,-1.35519869207345
2007-06-25,-1.43632753035514
2007-06-22,-0.935695684973071
2007-06-21,-0.747329118412712
2007-06-20,-0.505572714944301
2007-06-19,-0.545733826345667
2007-06-18,-0.225652635680934
2007-06-15,-0.204548961407527
2007-06-14,-0.126623927462557
2007-06-13,-0.255269896406764
2007-06-12,-0.08512458963838
2007-06-11,-0.122198805382488
2007-06-08,-0.186272443009759
2007-06-07,-0.04750281338421
2007-06-06,-0.027694954401748
2007-06-05,0.262539299373668
2007-06-04,0.108358606501793
2007-06-01,0.212376120103042
2007-05-31,1.57158219168716
2007-05-30,1.48493328188949
2007-05-29,1.54410394692497
2007-05-28,
2007-05-25,1.43543220585711
2007-05-24,1.4458032835843
2007-05-23,1.45972543349115
2007-05-22,1.34962212839376
2007-05-21,1.17066503825315
2007-05-18,1.14365747686259
2007-05-17,0.96262722022521
2007-05-16,0.791682111406882
2007-05-15,0.787676253015315
2007-05-14,0.724418311482272
2007-05-11,0.54323992491072
2007-05-10,0.445311608379063
2007-05-09,0.496346617952252
2007-05-08,0.272394199499551
2007-05-07,0.267793683285615
2007-05-04,0.225553460169086
2007-05-03,0.320255943971468
2007-05-02,0.134451262570547
2007-05-01,0.05589951382718
2007-04-30,0.809063302498961
2007-04-27,1.0963264743792
2007-04-26,1.09101417077706
2007-04-25,0.884970987596226
2007-04-24,0.764059670132375
2007-04-23,0.799960570171575
2007-04-20,0.78921645102319
2007-04-19,0.663744073604071
2007-04-18,0.576724833666383
2007-04-17,0.625080173108016
2007-04-16,0.739505631405931
2007-04-13,0.696172716325681
2007-04-12,0.536033912680898
2007-04-11,0.508124981206552
2007-04-10,0.409122084703751
2007-04-09,0.44443423856576
2007-04-06,
2007-04-05,0.080102670584616
2007-04-04,-0.04991551788729
2007-04-03,0.09778462227569
2007-04-02,-0.019210437956607
2007-03-30,-0.001373516924405
2007-03-29,-0.022830975991574
2007-03-28,-0.144146936990199
2007-03-27,-0.032892031648718
2007-03-26,-0.033316309150478
2007-03-23,0.047727390725516
2007-03-22,-0.063563495397922
2007-03-21,-0.445333965517117
2007-03-20,-0.379418722608997
2007-03-19,-0.259491572632956
2007-03-16,-0.396818756863805
2007-03-15,-0.415767111404521
2007-03-14,-0.592677323862258
2007-03-13,-0.506365987941177
2007-03-12,0.000559562097236
2007-03-09,0.174712197720336
2007-03-08,-0.200489695601614
2007-03-07,-0.516773827547724
2007-03-06,-0.672645438770766
2007-03-05,-0.866716542357314
2007-03-02,-0.56650801518931
2007-03-01,-0.18193339846944
2007-02-28,-0.186019179054813
2007-02-27,-0.331374329713435
2007-02-26,0.553885515643392
2007-02-23,0.705957880214828
2007-02-22,0.985320569674949
2007-02-21,0.767347751839626
2007-02-20,0.600946312351318
2007-02-19,
2007-02-16,0.60002804790824
2007-02-15,0.494783062187658
2007-02-14,0.459271165858918
2007-02-13,0.63616436788705
2007-02-12,0.553409089958227
2007-02-09,0.533749719085615
2007-02-08,0.294449397127857
2007-02-07,0.274583756634792
2007-02-06,0.183720541433513
2007-02-05,0.204376188953539
2007-02-02,0.19615010612073
2007-02-01,0.193803313578019
2007-01-31,1.20038052878219
2007-01-30,1.41366968118226
2007-01-29,1.60728203954088
2007-01-26,1.51146021077949
2007-01-25,1.58389123238509
2007-01-24,1.31500696038492
2007-01-23,1.22479048533806
2007-01-22,1.03294207293712
2007-01-19,0.975809230877978
2007-01-18,0.872830728359563
2007-01-17,0.934882626947306
2007-01-16,0.626283009605171
2007-01-15,
2007-01-12,0.570678427375974
2007-01-11,0.438707947316354
2007-01-10,0.173256708383177
2007-01-09,0.075908062585235
2007-01-08,-0.015343341350959
2007-01-05,-0.1057200147025
2007-01-04,-0.185286066273605
2007-01-03,-0.022327605718402
2007-01-02,-0.011853912420939
2006-12-29,1.77154700969224
2006-12-28,1.72076511193381
2006-12-27,1.551006250419
2006-12-26,1.295206863084
2006-12-25,
2006-12-22,1.30180472159153
2006-12-21,0.974003923607792
2006-12-20,1.08678918491401
2006-12-19,1.02895712861851
2006-12-18,1.00737785052568
2006-12-15,0.909737019786559
2006-12-14,0.932632942126328
2006-12-13,0.899270250779732
2006-12-12,0.639402439603945
2006-12-11,0.817744322660619
2006-12-08,0.887460629730576
2006-12-07,0.651022218486316
2006-12-06,0.560261720651663
2006-12-05,0.219612747269428
2006-12-04,0.006889706128084
2006-12-01,-0.050050037625055
2006-11-30,0.723646311470069
2006-11-29,0.814822107187204
2006-11-28,0.540527313253917
2006-11-27,0.743847435492642
2006-11-24,0.798850237045175
2006-11-23,
2006-11-22,0.848345017752323
2006-11-21,0.909034557230673
2006-11-20,1.15030744456282
2006-11-17,1.20374607949531
2006-11-16,1.44056051030182
2006-11-15,1.15185514322956
2006-11-14,0.868144089682843
2006-11-13,0.876439492862694
2006-11-10,0.734123362472169
2006-11-09,0.809021740190408
2006-11-08,0.700378492786092
2006-11-07,0.744478223937548
2006-11-06,0.758660938607116
2006-11-03,0.740712445163125
2006-11-02,0.204009589377609
2006-11-01,-0.009199007403549
2006-10-31,0.860495670439345
2006-10-30,1.09642158744374
2006-10-27,1.03183409699145
2006-10-26,1.09209269898237
2006-10-25,1.16998283275618
2006-10-24,1.36288643102132
2006-10-23,1.35166733067691
2006-10-20,1.21191235841717
2006-10-19,1.19934125458578
2006-10-18,1.11629575640421
2006-10-17,1.07425957871563
2006-10-16,1.15327341755049
2006-10-13,1.17081718714724
2006-10-12,1.00916879931968
2006-10-11,0.93697632932315
2006-10-10,0.734218061709611
2006-10-09,
2006-10-06,0.509513586526885
2006-10-05,0.152474009647814
2006-10-04,-0.103720042311171
2006-10-03,-0.029390170441409
2006-10-02,-0.042714161381172
2006-09-29,0.547103482770525
2006-09-28,0.427059165515827
2006-09-27,0.290720718622227
2006-09-26,0.131485695300683
2006-09-25,-0.051712923220152
2006-09-22,0.028036901872889
2006-09-21,0.284378670375756
2006-09-20,0.657846481230032
2006-09-19,0.620455321171071
2006-09-18,0.933391446738705
2006-09-15,0.875990721920545
2006-09-14,0.869008274721069
2006-09-13,0.715023879197365
2006-09-12,0.604338839439012
2006-09-11,0.634325120433556
2006-09-08,0.482995372359685
2006-09-07,0.524699785592308
2006-09-06,0.53346316164902
2006-09-05,0.358864162421703
2006-09-04,
2006-09-01,0.055524215207251
2006-08-31,0.24128749718194
2006-08-30,0.38281117453873
2006-08-29,0.356166634076722
2006-08-28,0.336530469663518
2006-08-25,0.208447728442946
2006-08-24,0.213930984396034
2006-08-23,0.22607098884929
2006-08-22,0.208948151311306
2006-08-21,0.279035797444204
2006-08-18,0.297921002902415
2006-08-17,0.411681202891589
2006-08-16,0.27154042362584
2006-08-15,0.351385625943095
2006-08-14,0.565726395798172
2006-08-11,0.408830051542879
2006-08-10,0.246278732646847
2006-08-09,0.306092036759656
2006-08-08,0.257674866651376
2006-08-07,0.213767974292647
2006-08-04,0.089287532149413
2006-08-03,0.181365162176292
2006-08-02,0.162271464833115
2006-08-01,0.073339441928655
2006-07-31,-0.26047096914476
2006-07-28,-0.205889191856688
2006-07-27,-0.013252784049879
2006-07-26,-0.07795357750691
2006-07-25,-0.108181385267031
2006-07-24,-0.260314308797482
2006-07-21,-0.227835293036224
2006-07-20,-0.333989097974473
2006-07-19,-0.310206194981922
2006-07-18,-0.08898469791013
2006-07-17,-0.362450583478727
2006-07-14,-0.359403976464858
2006-07-13,-0.150258710681688
2006-07-12,0.144470478709959
2006-07-11,0.161895404317052
2006-07-10,0.263153894402057
2006-07-07,0.155097387148931
2006-07-06,0.220585228216729
2006-07-05,0.384849062094111
2006-07-04,
2006-07-03,0.130899760312018
2006-06-30,-0.599135320146205
2006-06-29,-0.775341186438317
2006-06-28,-0.817984415695864
2006-06-27,-0.973258789783166
2006-06-26,-0.895916713016749
2006-06-23,-0.820164857501909
2006-06-22,-0.855914547114088
2006-06-21,-0.945932473591475
2006-06-20,-0.721407256704728
2006-06-19,-0.569172094587188
2006-06-16,-0.637238191447959
2006-06-15,-0.753573151446093
2006-06-14,-0.8499949455033
2006-06-13,-0.878339752511544
2006-06-12,-0.562727366950454
2006-06-09,-0.660270558571015
2006-06-08,-0.673195303972372
2006-06-07,-0.424188078120107
2006-06-06,-0.577847627201271
2006-06-05,-0.352905922286787
2006-06-02,-0.449392082307142
2006-06-01,-0.070674546456285
2006-05-31,-0.028816112745852
2006-05-30,-0.198584377432699
2006-05-29,
2006-05-26,-0.274748169363631
2006-05-25,-0.346903362065143
2006-05-24,-0.587254823747084
2006-05-23,-0.347279923914363
2006-05-22,-0.475279858682565
2006-05-19,-0.201588889578793
2006-05-18,-0.21585256255612
2006-05-17,0.071231449983284
2006-05-16,0.248102377764055
2006-05-15,0.528723183726056
2006-05-12,0.764914288965697
2006-05-11,0.726433046787018
2006-05-10,0.62827216653639
2006-05-09,0.507486350948712
2006-05-08,0.431157685288124
2006-05-05,0.305089372636629
2006-05-04,0.439563329655597
2006-05-03,0.419848343531332
2006-05-02,0.343193139337682
2006-05-01,0.343035270915513
2006-04-28,0.810923108089068
2006-04-27,0.855393295340643
2006-04-26,0.925046587598686
2006-04-25,0.841860070663099
2006-04-24,0.551774210662265
2006-04-21,0.610206207013372
2006-04-20,0.582525317624342
2006-04-19,0.460061458713388
2006-04-18,0.249543793364482
2006-04-17,0.363521363284942
2006-04-14,
2006-04-13,0.542263027565253
2006-04-12,0.357522925459511
2006-04-11,0.182461613815701
2006-04-10,0.202923389267889
2006-04-07,0.293908326932484
2006-04-06,0.095029775992216
2006-04-05,0.023079144741571
2006-04-04,0.101600228548043
2006-04-03,0.163820389519111
2006-03-31,1.32533415872029
2006-03-30,1.34502457348699
2006-03-29,1.22381458785511
2006-03-28,1.28353456171426
2006-03-27,1.00516943736163
2006-03-24,0.809140957671234
2006-03-23,0.988868820579863
2006-03-22,0.911193219612692
2006-03-21,0.877245947319112
2006-03-20,0.462082057112365
2006-03-17,0.375328532381336
2006-03-16,0.270214767726881
2006-03-15,0.469482815343236
2006-03-14,0.297067980722645
2006-03-13,0.54812961252672
2006-03-10,0.397208354924732
2006-03-09,0.310133573171763
2006-03-08,0.270202695759589
2006-03-07,0.322922904646916
2006-03-06,0.462584593149302
2006-03-03,0.234964319684853
2006-03-02,0.159474485417311
2006-03-01,0.117776608495159
2006-02-28,0.636899996704675
2006-02-27,0.77834436359527
2006-02-24,0.714878721193565
2006-02-23,0.712644453711494
2006-02-22,0.565410347585286
2006-02-21,0.631786188584965
2006-02-20,
2006-02-17,0.523965822832893
2006-02-16,0.53103452884634
2006-02-15,0.419431477442381
2006-02-14,0.254755198188415
2006-02-13,0.215743013481115
2006-02-10,0.292853331404576
2006-02-09,0.140130694177169
2006-02-08,0.163957464778678
2006-02-07,0.093676208514067
2006-02-06,0.153949485033795
2006-02-03,0.145242513522199
2006-02-02,0.293809321494209
2006-02-01,0.294155647630264
2006-01-31,1.84639576911214
2006-01-30,1.76905564927633
2006-01-27,1.56220729461988
2006-01-26,1.48554330834466
2006-01-25,1.39339271246431
2006-01-24,0.971063515959209
2006-01-23,0.676881121616398
2006-01-20,0.606667584810761
2006-01-19,0.702160516050725
2006-01-18,0.41502018136907
2006-01-17,0.391766918429049
2006-01-16,
2006-01-13,0.489976495171819
2006-01-12,0.940023197208629
2006-01-11,1.23513564103383
2006-01-10,1.12677293722081
2006-01-09,0.959688248292976
2006-01-06,0.781305920292637
2006-01-05,0.432194334863443
2006-01-04,0.22125605025699
2006-01-03,0.037767928412278
2005-12-30,-0.027224350817435
2005-12-29,-0.073833740250943
2005-12-28,-0.084195545540248
2005-12-27,-0.259789825587695
2005-12-26,
2005-12-23,-0.179955674298277
2005-12-22,0.052733981452606
2005-12-21,0.250472395203429
2005-12-20,0.126394092642845
2005-12-19,0.089657789916872
2005-12-16,0.086403766592192
2005-12-15,0.063350605443519
2005-12-14,0.049871494375619
2005-12-13,0.361055655240343
2005-12-12,0.383112417646711
2005-12-09,0.280329726239395
2005-12-08,-0.17110671475635
2005-12-07,-0.011349131163737
2005-12-06,-0.1095265950345
2005-12-05,0.208980670347518
2005-12-02,0.130339114500227
2005-12-01,0.181836963222591
2005-11-30,0.02243094686645
2005-11-29,-0.043324886543743
2005-11-28,-0.446098980757255
2005-11-25,-0.535361432731893
2005-11-24,
2005-11-23,-0.368945640839468
2005-11-22,-0.612526912837081
2005-11-21,-0.504186118996374
2005-11-18,-0.42103824861422
2005-11-17,-0.85369070191877
2005-11-16,-0.602314778298051
2005-11-15,-0.240336287854821
2005-11-14,0.006413983316649
2005-11-11,
2005-11-10,0.139530103501507
2005-11-09,0.4731415001857
2005-11-08,0.344489180123517
2005-11-07,0.598893676901331
2005-11-04,0.659592226412239
2005-11-03,0.646563836025269
2005-11-02,0.334573549889693
2005-11-01,0.162507686719338
2005-10-31,-0.002578368857445
2005-10-28,-0.00679827975328
2005-10-27,0.100646070249756
2005-10-26,0.456249883287472
2005-10-25,0.44925897813692
2005-10-24,0.220043805196971
2005-10-21,-0.06969445843222
2005-10-20,-0.035978635595738
2005-10-19,-0.115576122066549
2005-10-18,0.040007517570032
2005-10-17,-0.215069426722342
2005-10-14,-0.773760082289155
2005-10-13,-0.999238007574054
2005-10-12,-0.816351895107825
2005-10-11,-0.568549662519972
2005-10-10,
2005-10-07,-0.224939322192505
2005-10-06,-0.065405025398636
2005-10-05,0.076670645681505
2005-10-04,0.222772625066684
2005-10-03,0.252859698644499
2005-09-30,0.148361924954511
2005-09-29,-0.0246656290098
2005-09-28,-0.126056962659971
2005-09-27,0.058029322478498
2005-09-26,0.10738520050256
2005-09-23,-0.184109482225933
2005-09-22,-0.626283480802342
2005-09-21,-0.352911216839299
2005-09-20,0.01230620334391
2005-09-19,0.210083887341492
2005-09-16,0.548295155087369
2005-09-15,0.45484337887756
2005-09-14,0.497360380640984
2005-09-13,0.413489519462325
2005-09-12,0.513810477586294
2005-09-09,0.276006522039355
2005-09-08,0.311615152511756
2005-09-07,0.240683770063648
2005-09-06,0.094392203600581
2005-09-05,
2005-09-02,-0.202881395322352
2005-09-01,-0.146388430695763
2005-08-31,-1.24790560767337
2005-08-30,-0.732717496847795
2005-08-29,-0.30273917687006
2005-08-26,-0.201601281089885
2005-08-25,-0.372518408724726
2005-08-24,-0.357110328171055
2005-08-23,-0.431409088532032
2005-08-22,-0.415898731762519
2005-08-19,-0.447924756484513
2005-08-18,-0.542589649276728
2005-08-17,-0.399285647182677
2005-08-16,-0.610917049644321
2005-08-15,-0.434915438645981
2005-08-12,-0.610842718286965
2005-08-11,-0.365629055083284
2005-08-10,-0.124642609514482
2005-08-09,-0.165799888616013
2005-08-08,-0.098959155074068
2005-08-05,-0.030300667263059
2005-08-04,-0.08886394271305
2005-08-03,-0.128365844844339
2005-08-02,0.048816914328784
2005-08-01,0.02746233344905
2005-07-29,2.97558478168761
2005-07-28,2.58858435251584
2005-07-27,2.71132899774821
2005-07-26,2.46042876705264
2005-07-25,2.44115558924529
2005-07-22,2.27101126277693
2005-07-21,2.39631342801531
2005-07-20,2.01977725812607
2005-07-19,2.06267016523577
2005-07-18,2.20153675620017
2005-07-15,1.98099182396679
2005-07-14,1.9900413906244
2005-07-13,1.69231475037658
2005-07-12,1.57022596332288
2005-07-11,1.23963420484404
2005-07-08,0.954731843216603
2005-07-07,0.462112602372119
2005-07-06,0.577080924157034
2005-07-05,0.75783654000624
2005-07-04,
2005-07-01,0.511835496700512
2005-06-30,1.46091963926356
2005-06-29,1.4862444035551
2005-06-28,1.31185267309998
2005-06-27,0.782432148057139
2005-06-24,0.934472969609047
2005-06-23,1.1952811077842
2005-06-22,1.22118495437425
2005-06-21,1.62733185934155
2005-06-20,1.66809431197981
2005-06-17,1.64521589479097
2005-06-16,1.55594965152901
2005-06-15,1.74395628513328
2005-06-14,1.63443253116395
2005-06-13,1.35402734443242
2005-06-10,1.20665579949527
2005-06-09,0.778282765929504
2005-06-08,0.843787254351698
2005-06-07,0.809979640704121
2005-06-06,0.858730755776803
2005-06-03,1.17807215500825
2005-06-02,0.655694057546995
2005-06-01,0.021422140318786
2005-05-31,0.71924239053232
2005-05-30,
2005-05-27,0.776844969927006
2005-05-26,0.595847948599341
2005-05-25,0.197454585911588
2005-05-24,-0.375379243265563
2005-05-23,-0.465525794992717
2005-05-20,-0.643348941680638
2005-05-19,-0.941626752067873
2005-05-18,-1.59360185361122
2005-05-17,-1.75145284078598
2005-05-16,-1.3622208095629
2005-05-13,-0.920595257126516
2005-05-12,-0.39066570938132
2005-05-11,-0.154376015747565
2005-05-10,0.261369619830627
2005-05-09,0.631197105307334
2005-05-06,0.534280728886928
2005-05-05,0.282495288874292
2005-05-04,0.368095404149769
2005-05-03,0.227978922843038
2005-05-02,0.124014008013588
2005-04-29,-2.62410888542074
2005-04-28,-2.61772438783229
2005-04-27,-2.07387778361965
2005-04-26,-1.57304117084761
2005-04-25,-1.38008047331042
2005-04-22,-1.28781860695573
2005-04-21,-1.17567819129146
2005-04-20,-1.69374460443933
2005-04-19,-1.94920100384258
2005-04-18,-1.88431860815534
2005-04-15,-1.54390206804112
2005-04-14,-0.84466813482318
2005-04-13,-0.23198120248936
2005-04-12,-0.13404469251867
2005-04-11,0.362122723851234
2005-04-08,0.675198857803048
2005-04-07,0.636960781194114
2005-04-06,0.292825545393105
2005-04-05,0.058247371049126
2005-04-04,-0.207472507098239
2005-04-01,-0.081412653723236
2005-03-31,-2.60386780068094
2005-03-30,-2.1293716689108
2005-03-29,-1.77770573647275
2005-03-28,-1.35031889136597
2005-03-25,
2005-03-24,-1.34252115354059
2005-03-23,-1.44783103509278
2005-03-22,-1.0183747658454
2005-03-21,-0.981145127583139
2005-03-18,-0.544489229843612
2005-03-17,-0.610666537506924
2005-03-16,-0.192919982872613
2005-03-15,0.210912357866955
2005-03-14,0.233011129801378
2005-03-11,0.403840872909001
2005-03-10,0.23065529911446
2005-03-09,0.475480374335715
2005-03-08,0.254093037719545
2005-03-07,-0.03247349054993
2005-03-04,-0.153299790868309
2005-03-03,-0.027787801262512
2005-03-02,-0.103307033749056
2005-03-01,-0.031919540238615
2005-02-28,2.25830070094878
2005-02-25,1.97579847010493
2005-02-24,1.85057663804622
2005-02-23,1.71639233434041
2005-02-22,1.7069645178166999
2005-02-21,
2005-02-18,1.65208643056145
2005-02-17,1.41273916627696
2005-02-16,1.32112864588155
2005-02-15,0.989611176296133
2005-02-14,0.832756387100332
2005-02-11,0.791532526822964
2005-02-10,0.620468619478091
2005-02-09,0.389170496379913
2005-02-08,0.691204525537828
2005-02-07,0.610988698521162
2005-02-04,0.498987621973895
2005-02-03,0.641043147399394
2005-02-02,0.408504103841387
2005-02-01,0.185744205404415
2005-01-31,-0.557500643528566
2005-01-28,-0.57565084633062
2005-01-27,-0.457383507628465
2005-01-26,-0.627251609215793
2005-01-25,-0.694175044942521
2005-01-24,-1.0324523209861
2005-01-21,-1.04617660213272
2005-01-20,-0.890078508234454
2005-01-19,-0.571997040835506
2005-01-18,-0.581644955824009
2005-01-17,
